MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,SPS,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azo,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_priamide,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiophene,fr_unbrch_alkane,fr_urea
13.277519368858654,13.277519368858654,0.036388888888889,-0.5115647308306037,0.4893177531575157,12.55,266.231,259.17499999999995,266.049155684,96,0.265849552230838,-0.2850070013754124,0.2850070013754124,0.265849552230838,1.05,1.85,2.7,19.142144051277175,10.12706311671709,2.2995120470295043,-2.044396497929216,2.2614461856637043,-2.208843713801383,6.128878132340601,0.1030012769001743,2.7276498205876893,2.1962669369483114,959.7350085299242,13.853006672199015,10.130340129264251,10.130340129264251,9.664703797946451,6.030648656620584,6.030648656620584,4.583717164498415,4.583717164498415,3.422924396466916,3.422924396466916,2.5140938190419977,2.5140938190419977,-2.82,67790.28099106584,11.044291741030428,3.60039359862427,1.26196463481371,111.6671198696657,0.0,5.817220841045895,5.824404497999927,5.783244946364939,5.559266895052007,0.0,14.156174015934996,9.374393568622027,0.0,0.0,12.13273413692322,30.33183534230805,0.0,22.153762698461616,9.184952231746642,16.686169878445998,0.0,9.551078168738565,0.0,0.0,0.0,70.02345038909792,5.687386274683562,5.559266895052007,4.39041504767482,0.0,0.0,15.3343231151035,0.0,5.817220841045895,16.182393173768745,47.25910666330309,0.0,16.59031120676462,51.96,11.600465787410831,13.979489415818463,0.0,16.94712288474893,16.59031120676462,6.06636706846161,16.699833784714574,24.26546827384644,0.0,4.9839785209472085,0.0,14.526963813303098,0.0,28.97069916855631,0.4316898148148151,0.7030050075585803,-0.9035526371042242,10.604528166204751,0.0,0.0,0.0,0.0,20,0,4,0,1,1,2,1,3,4,0,5,0,0,0,0,4,2.0692,70.73050000000002,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.81722789115646,12.81722789115646,0.0336132369614512,-0.4479355631141331,0.61014375822174,18.43478260869565,373.2460000000002,356.1100000000002,372.036106504,118,0.2372576120683452,-0.448253565923828,0.448253565923828,0.2372576120683452,1.1304347826086956,1.826086956521739,2.565217391304348,79.9187313323588,9.689645335065723,2.3984288807256102,-2.3431356427330488,2.456020962514601,-2.290252054502284,9.102220649023431,0.0813007772341554,2.794970665613058,2.0789322272476367,886.5050664194704,16.516143379015546,13.378730226339712,14.964726765454415,10.82620438759924,7.873269201141847,8.6662674706992,7.11481323435377,7.835052557020037,5.264118153529044,6.0207369496408525,4.007780932453924,4.3679005937870565,-1.6799999999999995,198783.90367973197,14.883582063711913,4.665486111111111,1.8743555502395712,142.74623511787777,4.417150937053347,5.760247418874442,4.66951544300986,11.566489892729878,0.0,0.0,9.589074368143644,0.0,0.0,0.0,25.98020853630447,58.65803941920877,16.690354475090988,5.563451491696996,14.006225305196992,27.496433790679227,0.0,0.0,0.0,45.448666937246685,0.0,44.61950703841806,11.323698910571435,0.0,0.0,0.0,15.929943897949348,11.566489892729878,11.83581209232279,6.923737199690624,64.09544947186188,21.219400516986425,0.0,11.323698910571435,47.28,11.566489892729878,9.589074368143644,0.0,5.41499046939678,27.120117336975287,30.389367852172025,5.563451491696996,6.923737199690624,6.06636706846161,35.84378536579221,4.417150937053347,6.291295390841521,3.338380889392794,25.447436933106573,0.0,4.684251621945075,-0.3103387188208595,4.047352135298564,2.972609271331989,6.195679143571008,0.0,0.3684210526315789,23,0,3,2,0,2,1,1,2,3,0,4,0,0,0,0,4,5.010420000000004,91.20600000000005,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,1,1,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.56757180650038,12.56757180650038,0.1444135802469137,-0.2504446963970772,0.4980099001803215,12.55,282.68600000000004,275.63,282.019605144,96,0.2658503419291673,-0.2850089095526871,0.2850089095526871,0.2658503419291673,1.05,1.85,2.7,35.49569135695138,10.132462421015523,2.297006760184644,-2.0485979209306096,2.2797958774336484,-2.209103063510071,6.30821845762574,0.1030389046386032,2.7219859017351147,2.213611889501581,959.7350085299242,13.853006672199015,10.130340129264251,10.886269075282708,9.664703797946451,6.030648656620584,6.408613129629811,4.583717164498415,5.020152944970399,3.4241030693383427,3.6592001721260807,2.5107790545021595,2.677122609543455,-2.4599999999999995,67494.36241942391,11.37364636792958,3.772267109007532,1.338652406336927,117.80485069362112,0.0,0.0,5.824404497999927,5.783244946364939,5.559266895052007,0.0,14.156174015934996,4.9839785209472085,0.0,0.0,23.733674027155736,30.33183534230805,5.022633313741326,22.153762698461616,4.794537184071822,28.287109768678512,0.0,9.551078168738565,0.0,0.0,0.0,69.22886286179336,5.687386274683562,5.559266895052007,0.0,0.0,11.600939890232516,15.3343231151035,0.0,0.0,16.182393173768745,47.25910666330309,5.022633313741326,16.59031120676462,51.96,0.0,9.589074368143644,0.0,17.166916339416872,27.176396012202943,0.0,4.567099647791355,42.46456947923127,0.0,4.9839785209472085,11.600939890232516,1.3391666666666666,5.961072565857618,29.209763321995464,0.9595686360964144,1.227804547745025,-0.1060311161501634,11.85309982223342,0.0,0.0,0.0,0.0,20,0,4,0,1,1,2,1,3,4,0,5,0,0,0,0,4,2.583500000000001,75.78250000000004,0,0,0,0,0,2,0,0,0,0,1,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,4,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.15565161249685,10.15565161249685,0.2270066977408253,0.2270066977408253,0.4158139387076939,11.5,310.35600000000005,296.244,310.110613068,114,0.1417812923927861,-0.5071898684774897,0.5071898684774897,0.1417812923927861,0.6666666666666666,1.25,2.0,16.255461534984352,10.000957103840904,2.141598292778496,-2.047436738753804,2.359146347861042,-1.8065671799066283,6.230784182517573,0.4767395125723793,3.07782184908355,1.9789415705006448,1147.8802045680238,16.095647359318303,12.822630421275427,12.822630421275427,11.826499840494929,7.902871200818815,7.902871200818815,5.9173336167742425,5.9173336167742425,4.531741983594007,4.531741983594007,3.4249586189728487,3.4249586189728487,-3.3299999999999987,871297.509435213,13.140469952049669,4.831719962151583,1.752740065190967,137.75653307492345,10.090505915787915,11.573916331283831,0.0,0.0,0.0,0.0,0.0,4.9839785209472085,0.0,0.0,60.6636706846161,22.90518256585281,10.772448428929591,16.59685292692952,5.106527394840706,32.578298293091706,0.0,9.967957041894415,0.0,0.0,0.0,72.79640482153933,17.137367822980828,0.0,0.0,5.749511833283905,0.0,15.074484436735125,0.0,0.0,0.0,72.79640482153933,0.0,43.96615428278863,48.91,0.0,5.106527394840706,0.0,5.749511833283905,11.387855989696924,21.805849864162116,10.772448428929591,6.06636706846161,30.33183534230805,41.38218093171688,4.9839785209472085,0.0,0.0,8.223251133786848,14.802419270177204,2.645341080876796,0.9118271814898806,23.91716133366927,0.0,0.0,0.0,0.0,24,2,3,0,0,0,4,1,5,2,2,3,1,0,0,0,5,5.241900000000003,98.20650000000003,0,0,0,0,0,2,1,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0
13.33148148148148,13.33148148148148,0.0561111111111114,-0.8546296296296294,0.5738243801375067,10.466666666666669,208.148,203.108,208.02842024,76,0.3154793694010456,-0.5005731518547205,0.5005731518547205,0.3154793694010456,1.5333333333333334,2.2666666666666666,2.933333333333333,19.14217759192099,10.148064952643445,2.197032327412463,-2.011632278287412,2.337198558448716,-1.9240368343054568,5.8791138380408325,-0.3854503534207026,2.229679093867555,2.903273548663899,556.2939084509992,10.999635521070497,7.345502917195332,7.345502917195332,7.1090609052806215,4.015841961622929,4.015841961622929,2.882801523961021,2.882801523961021,1.992077121375388,1.992077121375388,1.3133544047115262,1.3133544047115262,-2.24,2789.3285464283117,9.320269064359117,3.1592003296691056,1.3543446410851103,82.94546050980072,5.106527394840706,11.333921558662157,0.0,5.749511833283905,0.0,5.687386274683562,15.09829678971278,4.39041504767482,0.0,0.0,0.0,12.13273413692322,11.583067786077873,10.98967811727928,14.420253491333195,16.590311206764618,0.0,4.9839785209472085,0.0,0.0,0.0,40.327483886809375,5.749511833283905,0.0,10.077801322358384,5.749511833283905,0.0,15.013816964605583,0.0,15.931539109811467,0.0,24.395944776997908,0.0,10.902924932081056,76.26,22.177429997831037,19.611260711281098,0.0,10.902924932081056,6.06636706846161,0.0,18.3295777085363,0.0,0.0,4.9839785209472085,0.0,13.33148148148148,0.0,13.304336262282693,19.998410336356763,-0.7889814814814811,-1.3892592592592594,3.552723922902494,1.3246220710506424,0.0,0.0,0.0,15,1,5,0,0,0,1,1,2,4,1,6,1,0,0,0,2,1.9877,50.02020000000001,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
11.272547713529857,11.272547713529857,0.0814120370370374,-4.867355324074075,0.5007147868340889,11.866666666666667,267.11600000000004,257.03599999999994,266.98766468,78,,,,,1.0,1.6,2.2666666666666666,,,,,,,,,2.1602523009148538,2.8930137315721187,561.596098166914,11.05204176387779,7.791340961291119,9.66791737351561,6.999018565639891,4.332889989892434,7.71574827730279,3.2635284558265654,6.55722265159131,2.246607724991978,4.38163210364868,1.571694704657899,3.2272088903280536,-1.2215584415584415,2363.31601720085,10.301455804245215,3.416689704387189,1.792484009005781,89.3377591253017,0.0,0.0,0.0,0.0,0.0,89.04633077015885,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.930838500956812,34.98362238127018,0.0,0.0,0.0,0.0,5.733667477162185,36.39820241076966,0.0,10.084858912998744,5.687386274683562,0.0,0.0,22.363945606211477,3.739489136565806,0.0,0.0,36.39820241076966,0.0,10.772448428929591,83.55000000000001,14.172596241820466,11.930838500956812,0.0,4.351191435836559,16.459834703613154,0.0,6.06636706846161,30.33183534230805,0.0,0.0,5.733667477162185,29.771866969009828,-4.867355324074075,0.0,1.212714120370371,6.248369708994709,0.0,9.863571192365834,0.0,0.0,0.0,0.0,15,4,4,0,0,0,2,0,2,2,3,5,1,0,0,0,2,-0.0169999999999999,58.87250000000002,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12.75754330435878,12.75754330435878,0.1410038737717311,-0.2442281326110689,0.5702185816351999,12.91304347826087,303.3210000000001,290.217,303.100776656,112,0.2159314119969423,-0.2867541824708998,0.2867541824708998,0.2159314119969423,0.9130434782608696,1.565217391304348,2.3043478260869565,16.14589652876243,9.898439485537244,2.3429310526634635,-2.143765777518136,2.2573125029536114,-2.2328991282952693,6.264496714578183,0.0970843134630868,2.9889603464428016,1.82563570950612,956.4054812305444,15.97432701575866,12.484046302131157,12.484046302131157,11.16470379794645,7.329943580953185,7.329943580953185,5.5746221318119495,5.5746221318119495,4.162941310471463,4.162941310471463,2.8844992176913853,2.8844992176913853,-3.079999999999999,332853.61314021685,13.573828933782886,4.982515663358829,2.009335614112977,132.1179080420819,0.0,5.693927994848461,5.693927994848461,11.566489892729878,0.0,0.0,9.589074368143644,4.681802935145185,0.0,5.098681808301038,53.74432164334775,18.050640183084614,11.126902983393991,6.544756405912575,9.589074368143644,11.566489892729878,0.0,14.993869839101093,0.0,13.4684936056032,0.0,82.1725985041778,0.0,0.0,0.0,0.0,0.0,26.560359731830967,6.544756405912575,6.923737199690624,43.23073632462855,48.53093654769288,0.0,0.0,64.85,0.0,9.589074368143644,0.0,22.9543458824268,17.671659389306566,11.126902983393991,4.681802935145185,24.26546827384644,31.18920547353706,10.312066903955904,0.0,1.5216666666666665,0.0,25.27571554547745,7.998528439153439,3.371810384647687,-0.4444279625430414,14.696172183379524,0.0,2.413868076551608,0.0,0.1111111111111111,23,0,5,1,0,1,2,1,3,5,0,5,2,0,0,0,4,2.4102200000000007,83.61000000000004,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10.622356386999243,10.622356386999243,0.0983333333333336,0.0983333333333336,0.6681651824684609,10.153846153846152,173.171,166.11499999999998,173.047678464,64,0.150236090893309,-0.5056658402698998,0.5056658402698998,0.150236090893309,1.3076923076923077,2.1538461538461537,2.923076923076923,16.25564593547228,10.09842659564047,2.0334123153632224,-2.003916375133004,2.234568049996,-1.8501227500376316,5.981914099471571,0.1119643327803562,2.1908116697843787,2.9205630937548293,465.4314410863231,9.259148545064338,6.766777096601535,6.766777096601535,6.325698502695488,3.845815284021887,3.845815284021887,2.6913360079534483,2.6913360079534483,1.9090652882054024,1.9090652882054024,1.282554195564387,1.282554195564387,-1.9,1332.0134952289022,7.733836486578785,2.8603023152422966,1.140925603898004,74.65341359881505,5.106527394840706,11.266212550900168,6.286160523129555,0.0,0.0,0.0,9.77851570501903,0.0,0.0,0.0,6.06636706846161,18.19910120538483,17.146519277774868,0.0,9.901064578912528,17.189085455210613,0.0,4.9839785209472085,0.0,0.0,0.0,36.02576333715651,5.749511833283905,0.0,0.0,5.749511833283905,0.0,16.376666438917468,0.0,0.0,10.357988675768818,30.46231184545952,0.0,10.902924932081056,50.19,0.0,9.901064578912528,0.0,5.749511833283905,16.466376423778055,6.286160523129555,6.06636706846161,24.395944776997904,0.0,4.9839785209472085,0.0,0.0,0.0,14.602819349962209,10.090980725623584,1.0074074074074082,0.0983333333333336,6.533703703703704,2.333422146636432,0.0,0.0,0.0,13,1,3,0,0,0,1,1,2,3,1,3,1,0,0,0,2,1.7529,48.79530000000002,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0
12.739552311665406,12.739552311665406,0.1401417233560091,-0.2447294133702862,0.5702185816351999,12.91304347826087,303.3210000000001,290.21700000000004,303.100776656,112,0.2159314119901353,-0.2867541824778222,0.2867541824778222,0.2159314119901353,0.9565217391304348,1.6956521739130437,2.4347826086956523,16.145895865015063,9.89874080079973,2.342246671436715,-2.1398439580098088,2.255333517683409,-2.2318757808743417,6.2644823133349,0.0970848467672216,2.9669169509989604,1.805710233874968,956.4054812305444,15.97432701575866,12.484046302131157,12.484046302131157,11.147867045540846,7.323960516809477,7.323960516809477,5.637190392648108,5.637190392648108,3.996400411873575,3.996400411873575,2.9190889144968595,2.9190889144968595,-3.079999999999999,317884.3828808816,13.573828933782886,4.982515663358829,2.089031840837159,132.1179080420819,0.0,5.693927994848461,5.693927994848461,11.566489892729878,0.0,0.0,9.589074368143644,4.681802935145185,0.0,5.098681808301038,59.30777313504474,12.48718869138762,11.126902983393991,6.544756405912575,9.589074368143644,11.566489892729878,0.0,14.993869839101093,0.0,13.4684936056032,0.0,82.1725985041778,0.0,0.0,0.0,0.0,0.0,26.560359731830967,6.544756405912575,6.923737199690624,43.23073632462855,48.53093654769288,0.0,0.0,64.85,0.0,9.589074368143644,0.0,22.9543458824268,17.671659389306566,11.126902983393991,4.681802935145185,24.26546827384644,31.18920547353706,10.312066903955904,0.0,1.5141666666666669,0.0,25.244903050726464,7.979845049130763,3.363885233233178,-0.4457913937179805,14.763199701049178,0.0,2.4131250262450656,0.0,0.1111111111111111,23,0,5,1,0,1,2,1,3,5,0,5,2,0,0,0,4,2.4102200000000007,83.61000000000003,0,0,0,0,0,3,0,0,0,0,2,2,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,2,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13.033039592102334,13.033039592102334,0.0155447950785254,-0.5679285433592245,0.1885959356159185,22.1,546.5280000000002,520.3200000000004,546.1525970319999,206,0.1763516821326173,-0.5071407601916265,0.5071407601916265,0.1763516821326173,0.525,0.875,1.225,16.49622368801951,9.84492767712037,2.3785900093032346,-2.2973296876274207,2.554706267428159,-2.331766939516948,6.194763163054656,0.0716324025399245,2.8630778192154978,1.7579723405848495,1689.0660533459084,28.94434660929106,21.93507688837221,21.93507688837221,18.827182715841865,12.742360977591932,12.742360977591932,10.573168102526385,10.573168102526385,8.243558178642598,8.243558178642598,5.6998906410049255,5.6998906410049255,-4.86,650254750.2148044,25.41991268229358,8.317749772859347,3.218029305820129,226.8051223982164,40.11289027664433,69.33093042516184,11.566489892729878,0.0,0.0,0.0,9.589074368143644,0.0,0.0,0.0,13.847474399381248,25.980208536304467,34.0320855492468,22.608260521252376,49.70196464478797,33.11138675058906,0.0,0.0,11.835812092322788,39.9028815742591,0.0,35.392371257240434,57.12299764966523,9.473725907600098,0.0,45.99609466627124,0.0,54.41358703727071,0.0,11.835812092322788,48.41092615030013,24.26546827384644,0.0,32.671799841253176,173.98,58.54081586752282,40.22823873718787,0.0,66.86421638394485,0.0,12.13273413692322,12.13273413692322,27.694948798762496,0.0,0.0,9.473725907600098,11.78781496458611,0.0,26.066079184204668,65.72367796815834,-0.4348401871517628,-5.100097087317783,4.646392353237591,-1.061762847500999,6.706068985117159,0.0,0.2666666666666666,40,6,10,0,2,2,4,0,4,10,6,10,1,0,0,0,6,5.093000000000007,144.0477999999999,0,0,0,0,0,0,0,6,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,4,0,2,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0
